,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,ind_gap,heat_of_formation
172,-4.357334,-1.2009035,4.63709,2.5519416,-0.19332814,-0.40442774,-0.38877818,-0.51647615,-1.6096079,-1.3282058,1.4427,-1.406976495
173,-3.795646,-0.87474936,-0.049261905,1.4095303,-0.061287355,-0.31110328,-0.29973242,-0.2439678,-1.2162428,-1.50626,0.4219,-1.308971102
174,-4.9511485,-1.3161681,4.18138,2.216339,-0.14406335,-0.40939566,-0.43361506,-0.44023544,-1.8152831,-1.6694672,3.6123,-1.59652488
175,-4.4778337,-0.9704353,-0.3636509,1.3093861,0.08702719,-0.3068602,-0.33425215,-0.1256326,-1.4290713,-1.982781,1.1449,-1.25835889
176,-3.7959096,-0.9080006,0.53541976,1.73268,-0.09001502,-0.32557735,-0.30485305,-0.30176973,-1.2487915,-1.4300321,1.0286,-1.38364949
177,-4.7585793,-1.2745624,4.2363977,2.2811887,-0.15654987,-0.40597853,-0.41920456,-0.4575408,-1.7440709,-1.5679437,2.3181,-1.41513664
178,-4.3764396,-1.2170099,4.937166,2.54753,-0.20040102,-0.40881035,-0.39293978,-0.5295625,-1.6266705,-1.3116238,2.3762,-1.43784945
179,-3.734364,-0.86240256,-0.04100295,1.4175988,-0.06559513,-0.3101699,-0.29525366,-0.24988209,-1.1942239,-1.4722191,1.0419,-1.335748557
180,-1.513807,-0.8751785,14.466488,-1.3741255,-0.37350044,-0.33923268,-0.26484308,-0.569846,-0.66913605,3.4246786,0.0,-0.893281395
181,-0.73855233,-0.15255882,-0.013114288,-0.9158868,-0.071051575,-0.15821771,-0.044111528,-0.06343587,0.20169747,-0.14040902,0.2692,-0.757021705
182,-0.77785325,-0.1799706,0.8512416,-1.7459692,0.035479426,-0.11854017,-0.034660995,0.70884144,0.24988163,-0.19044958,0.6515,-0.871212905
183,-1.5223387,-0.85851574,14.0157795,-1.4858123,-0.3469952,-0.32652184,-0.25467342,-0.5156445,-0.6534669,3.131352,0.0,-0.815170855
184,-1.4602238,-0.8380265,14.140761,-2.039586,-0.28591394,-0.29140726,-0.23563753,-0.3607261,-0.598365,2.9698768,0.0,-0.869518465
185,-0.75696677,-0.16333126,0.3784212,-1.4165788,-0.021287,-0.1326961,-0.037834425,0.32759416,0.26183164,-0.17740238,0.3495,-0.829318772
186,-2.2683246,-1.40653,25.135447,-1.6619209,-0.601771,-0.4771534,-0.5658797,-0.9098212,-1.1693213,6.0831532,0.0,-0.814364795
187,-0.39810935,0.80425465,-0.9180773,-1.8706839,0.7122599,-0.026716316,-0.06340824,2.2563229,2.3327966,-0.48384115,0.0,-0.700059005
188,-0.5796761,-0.010003305,-0.26617,-2.3482468,0.6194006,-0.044696428,-0.06104823,2.1854157,1.4793935,-0.35613948,0.0,-0.800889605
189,-2.2746055,-1.3915507,24.772032,-1.8006941,-0.5745835,-0.46376783,-0.5575157,-0.8513306,-1.152403,5.8161755,0.0,-0.764058755
190,-2.2091122,-1.3693203,24.861614,-2.3556697,-0.51246625,-0.42805386,-0.5365848,-0.69491667,-1.0957605,5.646266,0.0,-0.808851465
191,-0.47381067,0.47500873,-0.65962356,-2.2021832,0.7631444,-0.02492392,-0.058469363,2.4397287,2.0312262,-0.45403227,0.0,-0.766323972
192,-1.4272107,-0.81606257,13.321434,-1.3001221,-0.35489985,-0.32691082,-0.23811804,-0.54506195,-0.6123163,3.1840599,0.0,-0.82127332
193,-0.78312373,-0.19919948,0.6127456,-0.7007312,-0.112223126,-0.18231553,-0.043611206,-0.16207102,-0.024962986,-0.07605427,0.0,-0.69727643
194,-0.77096534,-0.2177156,1.6286606,-1.5629182,-0.03543961,-0.14055209,-0.031140834,0.22660792,0.020181954,-0.09626666,0.2847,-0.81144103
195,-1.4277548,-0.7982761,12.84391,-1.3664377,-0.33340627,-0.31657776,-0.22590518,-0.5041959,-0.5974731,2.9279513,0.0,-0.76156738
196,-1.3698002,-0.77899987,12.984966,-1.9183486,-0.27287248,-0.281873,-0.20856579,-0.35002762,-0.5437054,2.764963,0.0,-0.81373409
197,-0.7822071,-0.20972669,1.1523645,-1.1961848,-0.06655762,-0.1579072,-0.035867818,-0.04062357,-0.009697246,-0.09456781,0.0,-0.770179597
198,-1.3195381,-0.62184536,8.589403,-1.3516244,-0.22221772,-0.25976092,-0.13736509,-0.3225954,-0.45085183,1.334212,0.9201,-0.96885983
199,-0.91739285,-0.28515282,1.9668777,-0.7739087,-0.1325454,-0.19918442,-0.053645797,-0.20098792,-0.12418222,-0.03508484,0.1046,-0.83116054
200,-0.972665,-0.35844657,4.0066643,-1.6547499,-0.077960804,-0.1714143,-0.05620571,-0.033160117,-0.1524261,-0.0018156111,0.2804,-0.93360464
201,-1.3385289,-0.6223532,8.496088,-1.3941244,-0.21343541,-0.2563706,-0.13490175,-0.3050007,-0.45389232,1.2175602,0.2606,-0.91709419
202,-1.2976261,-0.6039699,8.501959,-1.8331559,-0.16216826,-0.22749463,-0.12078156,-0.17690091,-0.40948397,1.0288838,0.0376,-0.9384521
203,-0.963384,-0.32708377,3.0430212,-1.2792432,-0.097921304,-0.18240415,-0.054531164,-0.09963899,-0.14346802,-0.031311,0.1914,-0.894430407
204,-1.3289092,-0.6248079,8.672756,-1.4538213,-0.21164072,-0.2545851,-0.1371415,-0.2954122,-0.44978878,1.279744,1.3469,-0.998563785
205,-0.9264976,-0.2879518,2.044921,-0.8715984,-0.12238401,-0.19421898,-0.05343638,-0.17491472,-0.12316354,-0.04571217,0.4876,-0.845799095
206,-0.9792671,-0.361029,4.095415,-1.7605263,-0.06720384,-0.16601843,-0.055383664,-0.005424905,-0.15050262,-0.01137909,0.2898,-0.955895395
207,-1.3590314,-0.6246831,8.502835,-1.4934974,-0.20063786,-0.250638,-0.13562965,-0.274153,-0.45425755,1.104461,0.4918,-0.906397745
208,-1.3136314,-0.6106659,8.644446,-1.9362887,-0.15276968,-0.22320263,-0.1218188,-0.15184097,-0.41265407,0.98327076,0.7898,-0.960015555
209,-0.9690394,-0.32948565,3.132334,-1.384575,-0.08727894,-0.1770198,-0.053637143,-0.072120026,-0.14123921,-0.040300447,0.3599,-0.913762862
210,-1.844355,-0.96188277,13.162634,6.104526,-0.63622314,-0.4960104,-0.32243365,-1.2673405,-0.9409115,3.759013,0.0,-0.810243975
211,-0.638414,-0.12686688,-0.2514895,4.01196,-0.25113449,-0.24966314,-0.046244916,-0.5296702,-0.0125934845,0.159834,0.204,-0.671114585
212,-0.64631444,-0.15177692,-0.24008022,6.6088076,-0.31331205,-0.28428277,-0.03165388,-0.6949133,-0.07380131,0.4982774,0.6179,-0.771762785
213,-1.9639168,-0.9654918,12.430568,6.300617,-0.6144425,-0.49223334,-0.31442297,-1.2406019,-0.9746577,3.166297,0.0,-0.730681535
214,-2.004036,-0.9797924,12.261422,7.6121974,-0.63845855,-0.5081278,-0.30463824,-1.3135438,-1.0156755,3.1604066,0.0,-0.776629045
215,-0.6413051,-0.14213566,-0.23824652,5.6205187,-0.29078293,-0.27140096,-0.0399633,-0.63285303,-0.048710354,0.38900778,0.2952,-0.733344752
216,-2.1959608,-1.4070936,23.201141,8.896374,-0.96729946,-0.66988057,-0.5699455,-1.8623022,-1.3503566,7.68382,0.0,-0.732800075
217,-0.083171085,1.3039086,-1.4203022,5.293212,-0.15961349,-0.17230026,-0.0640321,-0.32494316,2.2852008,-0.15943828,0.0,-0.617168885
218,-0.39581236,0.16321445,-0.8315045,8.2372055,-0.28922635,-0.2584203,-0.046112645,-0.64849013,0.6891623,0.068525404,0.0,-0.703125885
219,-2.3193758,-1.4124917,22.492922,9.097253,-0.94610196,-0.6665742,-0.5626101,-1.8367392,-1.3863183,7.092674,0.0,-0.681397735
220,-2.6642444,-1.4917806,22.287724,10.3836,-0.9543206,-0.68931854,-0.585664,-1.8866733,-1.5356241,6.3199697,0.0,-0.717472945
221,-0.22612324,0.8303449,-1.2096574,6.8764396,-0.21653621,-0.21089804,-0.05188767,-0.47365782,1.5778697,-0.09967853,0.0,-0.672807752
222,-1.8002806,-0.9069414,12.044708,5.467301,-0.5922813,-0.4721826,-0.30112365,-1.1795235,-0.8827508,3.2942421,0.0,-0.7495261
223,-0.68341315,-0.16002983,-0.13474444,3.5246665,-0.25240538,-0.252444,-0.046618532,-0.5279259,-0.047079273,0.23548877,0.0,-0.62253181
224,-0.7344509,-0.20729922,-0.03274568,6.0486875,-0.324037,-0.2928766,-0.05340144,-0.7040148,-0.12762938,0.6612294,0.2537,-0.72039771
225,-1.856212,-0.89923686,11.395758,5.7199874,-0.57729536,-0.46856013,-0.28985187,-1.1634994,-0.89497274,2.90253,0.0,-0.68716706
226,-1.8871974,-0.9128241,11.262643,7.0295854,-0.60269046,-0.48466584,-0.27973676,-1.2385435,-0.9335747,2.934627,0.0,-0.72956707
227,-0.6942982,-0.17621939,-0.10761956,4.999315,-0.2909544,-0.27339435,-0.04977203,-0.6234437,-0.079934515,0.4611936,0.0,-0.683557677
228,-1.5085747,-0.6843819,7.6927958,4.230656,-0.45439515,-0.39304164,-0.17571631,-0.92986995,-0.65685225,1.9297906,0.8048,-0.87025981
229,-0.9240047,-0.31026933,1.7260915,3.0036745,-0.2921041,-0.2838113,-0.07458205,-0.6016116,-0.21840444,0.61304224,0.15,-0.73229582
230,-1.0612274,-0.4154701,3.2667472,5.1639705,-0.37867567,-0.3353555,-0.09734224,-0.80022067,-0.35947093,1.2272185,0.3548,-0.82329802
231,-1.5060675,-0.685661,7.638297,4.668873,-0.46323878,-0.39797252,-0.17103179,-0.95528126,-0.66465485,1.9678746,0.1346,-0.81902257
232,-1.5006578,-0.68892264,7.474427,5.9375105,-0.48872337,-0.41217312,-0.1593701,-1.0279231,-0.6863587,2.071702,0.0,-0.83415808
233,-0.9899824,-0.36407086,2.5479524,4.1630635,-0.33896193,-0.31116357,-0.08819752,-0.70779413,-0.28942654,0.9602983,0.2273,-0.787047887
234,-1.5166786,-0.6896092,7.706386,4.500684,-0.46056357,-0.3969748,-0.17290056,-0.94757825,-0.66775846,1.9495059,1.3485,-0.897110865
235,-0.920049,-0.30927607,1.7189163,3.0786827,-0.2939565,-0.28455997,-0.07493769,-0.6058493,-0.21736436,0.6298151,0.3625,-0.742164875
236,-1.0684131,-0.4204116,3.2793443,5.430996,-0.38479438,-0.33921215,-0.09450027,-0.8177336,-0.36989895,1.2483976,0.2017,-0.842895875
237,-1.5147425,-0.6886255,7.6088505,4.8497868,-0.46611944,-0.40019974,-0.1683919,-0.96530515,-0.6724629,1.956005,0.4112,-0.804781425
238,-1.5078493,-0.6926374,7.465055,6.1587596,-0.4931719,-0.4151476,-0.1566088,-1.0415081,-0.6950802,2.0774305,0.7302,-0.852193435
239,-0.99640507,-0.3683408,2.5861037,4.4309816,-0.34616134,-0.31524763,-0.08987006,-0.725365,-0.29705718,0.996495,0.26,-0.803095442
240,-1.6167849,-0.91677856,13.755304,3.062842,-0.59011334,-0.4590492,-0.30455235,-1.1246055,-0.82520086,4.177954,0.0,-0.847144015
241,-0.6808755,-0.14766435,-0.15408987,1.6556581,-0.20444942,-0.22734559,-0.036564775,-0.41206542,-0.018085027,-0.009789154,0.2286,-0.709215725
242,-0.6065567,-0.12810302,-0.16546504,1.7381338,-0.20870541,-0.22568391,-0.032578897,-0.41783157,0.06360966,0.12146869,0.6313,-0.815377325
243,-1.5765401,-0.88891107,13.235174,2.980782,-0.575566,-0.4502662,-0.29037556,-1.0987178,-0.79630244,4.037297,0.0,-0.768169575
244,-1.4890223,-0.8641195,13.077283,2.8079245,-0.5709003,-0.44387928,-0.2750128,-1.0875494,-0.7600696,4.1587625,0.0,-0.817568085
245,-0.62679017,-0.12870131,-0.18430589,1.699291,-0.20426098,-0.22446147,-0.03364859,-0.40971074,0.04467511,0.025597423,0.3161,-0.775543992
246,-2.258585,-1.415233,23.832468,4.0756145,-0.8663071,-0.6178231,-0.5870838,-1.5932362,-1.3078908,7.17594,0.0,-0.769115415
247,-0.21991296,1.0449669,-1.2598618,2.1052732,-0.09646934,-0.14602856,-0.058759887,-0.1681894,2.0736735,-0.24255042,0.0,-0.654089525
248,-0.3359584,0.37513852,-0.7714235,2.1692383,-0.15586577,-0.18271588,-0.056812733,-0.29252842,1.3203685,-0.08836935,0.0,-0.746069825
249,-2.240977,-1.394934,23.412693,3.8812654,-0.85086787,-0.6094453,-0.57811254,-1.5633186,-1.2870936,7.0095277,0.0,-0.718180475
250,-2.24309,-1.3821372,22.847862,3.9509516,-0.8353031,-0.6035288,-0.54886097,-1.5474155,-1.2894711,6.756932,0.0,-0.757813585
251,-0.22957812,0.87227154,-1.1163667,2.2821481,-0.118939236,-0.15819277,-0.05675232,-0.21558395,1.8876739,-0.18102098,0.0,-0.714037092
252,-1.5503191,-0.8606064,12.631689,2.857697,-0.5571253,-0.4402136,-0.27695462,-1.0654224,-0.7690641,3.8205593,0.0,-0.78192584
253,-0.72277087,-0.17683224,-0.05645677,1.2921988,-0.2063159,-0.23035932,-0.036643703,-0.41322085,-0.049750187,0.009327173,0.0,-0.65606585
254,-0.65849704,-0.16551979,-0.042617258,1.4328445,-0.21473674,-0.23140506,-0.032646377,-0.4285918,-0.02938801,0.21661866,0.2673,-0.76054925
255,-1.5102386,-0.83346236,12.127849,2.7736797,-0.54295045,-0.4316279,-0.26276478,-1.0402387,-0.740859,3.6862566,0.0,-0.7204649
256,-1.3794874,-0.8038191,12.12681,2.6709597,-0.546658,-0.42698652,-0.24979737,-1.0420226,-0.69094896,3.9937575,0.0,-0.76697371
257,-0.6811345,-0.1681184,-0.055444624,1.4050589,-0.2112072,-0.23079562,-0.033575762,-0.42262968,-0.035727896,0.12909251,0.0,-0.721801017
258,-1.3817652,-0.64676493,7.736658,2.119895,-0.4107276,-0.3634273,-0.15970924,-0.81222993,-0.5786467,1.9826094,0.8605,-0.91338965
259,-0.9458888,-0.32162142,2.0204911,1.358096,-0.2585576,-0.2674503,-0.065657884,-0.51805186,-0.2186491,0.46600828,0.1418,-0.77554006
260,-0.96263546,-0.36835766,3.108069,1.4548264,-0.2895278,-0.28340623,-0.0774695,-0.5750433,-0.26159367,0.9111471,0.3498,-0.87123316
261,-1.3655548,-0.6391738,7.6267314,2.1128688,-0.40827736,-0.36150467,-0.1561067,-0.80781907,-0.5697574,1.9732403,0.1844,-0.86199011
262,-1.2481674,-0.6028649,7.3885517,1.9216201,-0.40277624,-0.35296032,-0.14180882,-0.7921387,-0.51593965,2.1328354,0.0,-0.87965922
263,-0.95216715,-0.34515443,2.5758183,1.4057206,-0.27439627,-0.2755296,-0.070933156,-0.5473399,-0.24011974,0.69842434,0.2129,-0.833800327
264,-1.3691036,-0.6453003,7.7756586,2.1216054,-0.41246626,-0.3636285,-0.15936624,-0.81482804,-0.5748525,2.0311801,1.3442,-0.941398705
265,-0.9420268,-0.3200084,2.0069222,1.3663462,-0.25863168,-0.2672616,-0.06594678,-0.5179111,-0.21631372,0.47102007,0.4124,-0.787352215
266,-0.94585055,-0.36596188,3.146549,1.4559376,-0.29143193,-0.283489,-0.07669273,-0.5778413,-0.25627038,0.9695394,0.2375,-0.891902615
267,-1.3638777,-0.6374974,7.6014123,2.109986,-0.4076681,-0.36107257,-0.15656911,-0.8062815,-0.56760573,1.9663354,0.449,-0.849156765
268,-1.2521275,-0.6024004,7.3638163,1.8126616,-0.3992488,-0.35135627,-0.14118882,-0.7842912,-0.51534736,2.0977242,0.7552,-0.899124475
269,-0.949697,-0.34437776,2.5723267,1.4123834,-0.27460754,-0.2754978,-0.0710383,-0.54762036,-0.23891596,0.7040143,0.3028,-0.851161082
270,-3.2356637,-1.2071358,13.077371,-0.9810974,-0.30297527,-0.38928837,-0.44362292,-0.51030856,-1.2752174,-0.22926746,1.0258,-1.24055537
271,-1.9894608,-0.3708965,-0.35696486,-0.80886996,0.11519003,-0.17448585,-0.13789487,0.29845965,-0.384581,-0.8923516,0.7785,-1.01282308
272,-1.8521309,-0.3695295,-0.11642516,-1.6334699,0.42105782,-0.13438205,-0.11630986,1.1968483,-0.31754538,-0.829703,1.1666,-1.14599248
273,-3.2028978,-1.1837354,12.650892,-1.0707102,-0.2815476,-0.37732038,-0.4272208,-0.46724653,-1.248833,-0.26283592,0.5295,-1.11394808
274,-3.034492,-1.1417084,12.817404,-1.6082735,-0.22858591,-0.34109494,-0.39824644,-0.32578373,-1.1571666,-0.23711875,0.3022,-1.16270819
275,-1.8977963,-0.36219248,-0.23795116,-1.3124274,0.31822467,-0.14791994,-0.12466116,0.88101304,-0.33471027,-0.8622227,0.8555,-1.097330047
276,-4.1570697,-1.7203814,22.06223,-1.0118858,-0.50787085,-0.5259833,-0.73685116,-0.8401047,-1.810949,0.532946,2.2396,-1.16463817
277,-1.6668075,-0.0556278,-1.2900207,-1.7781374,1.214726,-0.040668488,-0.15732923,2.9327369,0.20308477,-1.2586857,0.0,-0.92338983
278,-1.5202765,-0.17232354,-0.5442732,-2.1820145,0.9343624,-0.061104417,-0.13235466,2.5434914,-0.02646022,-0.91868955,0.1715,-1.04632603
279,-4.1795635,-1.7137326,21.851719,-1.1885133,-0.4795437,-0.51258296,-0.7318321,-0.7763061,-1.8014774,0.26806262,1.2103,-1.05163423
280,-3.9851894,-1.6630261,21.931667,-1.7226399,-0.42580262,-0.4748067,-0.6984497,-0.6336496,-1.6985406,0.4245849,1.2281,-1.08394699
281,-1.5709441,-0.09385075,-0.972465,-2.102121,1.178973,-0.038807787,-0.142024,2.9863882,0.18130201,-1.1174713,0.0,-1.002520797
282,-3.1386056,-1.140261,11.776329,-0.9205824,-0.27880016,-0.37385708,-0.41136894,-0.47546807,-1.2107023,-0.28786477,1.5463,-1.187669895
283,-2.0567682,-0.40525934,-0.28725657,-0.6741527,0.005279362,-0.18953063,-0.14252041,0.022664785,-0.43616453,-0.8779093,0.201,-0.959181155
284,-1.9224144,-0.40270343,-0.052941393,-1.5115511,0.32345223,-0.14825562,-0.1216739,0.9500159,-0.36756396,-0.821046,0.5429,-1.093397605
285,-3.1305847,-1.1290058,11.516366,-0.98774797,-0.263509,-0.36610916,-0.40044162,-0.44527122,-1.1995827,-0.31602857,0.7958,-1.079646255
286,-2.9738388,-1.0907344,11.692706,-1.4990162,-0.2134097,-0.33199456,-0.37269908,-0.31157967,-1.114775,-0.29174656,0.4291,-1.115999415
287,-1.9701961,-0.4011488,-0.15522206,-1.1622015,0.19192684,-0.16497448,-0.12906198,0.56559956,-0.39262256,-0.8426997,0.3218,-1.045693472
288,-2.6546924,-0.85670185,6.8816347,-1.218986,-0.12825769,-0.27973077,-0.24935095,-0.19977146,-0.90181416,-0.52131337,2.0668,-1.325736805
289,-2.248756,-0.5304932,0.5859501,-0.7286441,-0.036891114,-0.21782835,-0.1649419,-0.06840477,-0.5794704,-0.80464023,0.1509,-1.095475815
290,-2.156102,-0.57476157,2.7166736,-1.564614,0.0130077,-0.19031116,-0.15689221,0.3657719,-0.55754894,-0.6845736,0.6112,-1.224859565
291,-2.6942992,-0.86194533,6.8035946,-1.2787728,-0.11682296,-0.27596018,-0.24883695,-0.17643003,-0.91164845,-0.5557323,0.6177,-1.198378965
292,-2.5395977,-0.8260042,6.997433,-1.6998513,-0.07823186,-0.24781115,-0.2257551,-0.06969827,-0.83251804,-0.51875037,1.0754,-1.243883575
293,-2.1668196,-0.5481725,1.7784231,-1.2188259,-0.013487602,-0.20025085,-0.1567683,0.077818274,-0.5547599,-0.7256379,0.5839,-1.174040532
294,-2.6182327,-0.8506506,7.00012,-1.320403,-0.12095151,-0.2738898,-0.24562418,-0.1771413,-0.88453406,-0.50645155,2.5708,-1.36208541
295,-2.2012918,-0.5214905,0.6854334,-0.82100976,-0.030684805,-0.21203688,-0.16005932,-0.04827242,-0.5582094,-0.7848289,1.1689,-1.11717632
296,-2.1187356,-0.5674807,2.8065352,-1.6641601,0.052114725,-0.18419325,-0.15271299,0.48251092,-0.53924334,-0.6715228,1.2606,-1.25965937
297,-2.6520593,-0.85372573,6.8956633,-1.3752507,-0.10966771,-0.26994225,-0.24429779,-0.15439557,-0.891802,-0.5396825,1.5515,-1.22621807
298,-2.5250857,-0.8253474,7.1282253,-1.7979767,-0.07062407,-0.24289528,-0.22446382,-0.047259834,-0.82388204,-0.513163,1.8644,-1.27733688
299,-2.141017,-0.5433959,1.8646495,-1.316417,-0.005248714,-0.19450493,-0.15363188,0.19592774,-0.540813,-0.7183386,1.2416,-1.205885587
300,-4.088635,-1.4282384,12.253321,6.943785,-0.52551883,-0.55159503,-0.53860974,-1.1352848,-1.7501839,-0.4085644,1.8055,-1.2012559
301,-2.3814886,-0.43986303,-0.69764215,4.903938,-0.12767921,-0.2764728,-0.17428105,-0.3761492,-0.6157449,-0.99799293,1.2224,-0.96300201
302,-2.3557928,-0.48583528,-0.5137848,7.464555,-0.21501048,-0.32077858,-0.17865264,-0.5784401,-0.6808359,-0.8383937,1.4152,-1.10128596
303,-4.0405765,-1.4089752,11.962221,7.3018847,-0.52835673,-0.5511872,-0.52931684,-1.1466742,-1.7305815,-0.40107495,0.8539,-1.07168481
304,-4.011452,-1.4172829,12.137936,8.707829,-0.56827796,-0.57075924,-0.5293618,-1.2422612,-1.7484636,-0.33452967,1.0475,-1.12101407
305,-2.328841,-0.45730478,-0.5983175,6.400523,-0.1792926,-0.3009144,-0.17127149,-0.49518648,-0.6397466,-0.8898827,1.3449,-1.048964327
306,-4.919296,-1.93201,21.0463,9.823917,-0.8021898,-0.72238797,-0.82074034,-1.6466188,-2.2981803,0.17300859,2.1912,-1.1188524
307,-2.1336071,-0.12663482,-1.8670384,6.5553565,-0.029460823,-0.21187997,-0.21041064,-0.17834477,-0.27478063,-1.3321196,1.9325,-0.89384016
308,-1.9009613,-0.25763497,-1.1154605,9.457782,-0.20766261,-0.2938386,-0.16845274,-0.5656087,-0.401574,-0.81914663,2.0364,-1.02703041
309,-5.0155406,-1.9435469,20.725132,10.142915,-0.7963919,-0.7247512,-0.82486457,-1.6454213,-2.3305235,-0.032546658,1.4898,-1.00325186
310,-5.0813613,-1.9753703,20.88805,11.6275215,-0.8328026,-0.7477342,-0.8269858,-1.7414147,-2.3898444,-0.012361643,1.3315,-1.03546297
311,-1.8448511,-0.16514117,-1.4474319,7.9163995,-0.12979536,-0.25043145,-0.16506182,-0.3903775,-0.28744453,-0.9749524,1.8013,-0.972399777
312,-4.0082164,-1.372697,11.285262,6.3485403,-0.48806357,-0.5294456,-0.5111646,-1.0606083,-1.6872345,-0.46984133,1.3813,-1.142732175
313,-2.455548,-0.4970851,-0.47448355,4.085312,-0.1343004,-0.28265306,-0.18592003,-0.37690628,-0.6698409,-0.9591824,0.5174,-0.913358335
314,-2.4966762,-0.5548262,-0.3062136,6.80379,-0.22034462,-0.329588,-0.19891755,-0.5801534,-0.7575907,-0.8348525,0.8057,-1.046611985
315,-3.986042,-1.3569608,10.929718,6.650428,-0.48644295,-0.52816796,-0.50199425,-1.0644146,-1.6755421,-0.48232237,0.8095,-1.029946135
316,-3.956681,-1.3642033,11.082743,8.0226145,-0.52493614,-0.54700774,-0.5015917,-1.1569319,-1.6921934,-0.4185392,0.4747,-1.068791545
317,-2.447266,-0.51722187,-0.40990224,5.683058,-0.1817435,-0.30716822,-0.18847072,-0.49022633,-0.7041339,-0.8851227,0.6292,-0.995350602
318,-3.3510091,-1.0456684,6.194515,4.969742,-0.3427127,-0.42993662,-0.32454708,-0.79478276,-1.3144677,-0.6326944,2.429,-1.278415485
319,-2.7060397,-0.65528077,0.19423257,3.4482353,-0.17527921,-0.3149706,-0.21659799,-0.45084524,-0.8480889,-0.87703127,0.9382,-1.035022945
320,-2.8127208,-0.7625963,1.9384556,6.014698,-0.27886516,-0.37352702,-0.24248688,-0.6846315,-0.98811764,-0.71044534,1.0211,-1.174723995
321,-3.3957314,-1.0528253,6.06547,5.3013134,-0.3449759,-0.4336458,-0.32688752,-0.80630606,-1.3330868,-0.657317,1.1309,-1.145518495
322,-3.338005,-1.0493777,6.094266,6.739271,-0.3830131,-0.4509823,-0.32234842,-0.8986848,-1.336531,-0.5887015,1.4473,-1.195686205
323,-2.7495096,-0.71226287,1.1671134,4.948223,-0.23539737,-0.34812233,-0.2286603,-0.5866443,-0.92206496,-0.77450716,1.1537,-1.120945812
324,-3.3143718,-1.0408033,6.2443266,5.3151875,-0.3542367,-0.43404436,-0.3235151,-0.8198833,-1.3068224,-0.6011138,2.7996,-1.31827049
325,-2.6658719,-0.6498346,0.24974807,3.7927384,-0.1871058,-0.31905082,-0.21531379,-0.47636732,-0.83927804,-0.84323895,1.6343,-1.0676644
326,-2.7787166,-0.7588251,1.9983566,6.342752,-0.29007253,-0.37762567,-0.24117497,-0.70917714,-0.9819614,-0.6797911,1.5858,-1.21278375
327,-3.3571,-1.047592,6.1177216,5.6446376,-0.35661155,-0.43770733,-0.32570538,-0.8315105,-1.3247312,-0.6245968,1.8405,-1.1806622
328,-3.318922,-1.0455722,6.081473,6.976123,-0.38935202,-0.4533363,-0.32173178,-0.9132908,-1.3320479,-0.57411134,2.0957,-1.23301631
329,-2.7251136,-0.7104503,1.2188278,5.3322997,-0.24731079,-0.35306272,-0.22876035,-0.6134624,-0.9197208,-0.7477762,1.6611,-1.157749117
330,-3.4345074,-1.2816781,12.82446,3.5571878,-0.49165487,-0.4988617,-0.4897711,-0.9935447,-1.4620112,-0.124973945,1.4842,-1.21129599
331,-2.1392791,-0.39758274,-0.5488128,1.0913432,-0.0668512,-0.2315615,-0.1426624,-0.19856392,-0.49699187,-0.91519195,1.025,-0.97706435
332,-1.8611088,-0.35319528,-0.47621152,1.860389,-0.10860672,-0.2390546,-0.12266081,-0.2788715,-0.41618878,-0.72632045,1.3147,-1.1144149
333,-3.4367802,-1.2662419,12.352207,3.5498486,-0.47802696,-0.4927888,-0.47825715,-0.9724575,-1.4531225,-0.16805556,0.5988,-1.0829716
334,-3.4315186,-1.2657123,12.22069,3.667617,-0.47642112,-0.49277622,-0.4618476,-0.97793514,-1.4602511,-0.1751182,0.813,-1.13247076
335,-1.9167708,-0.35979638,-0.48697573,1.215496,-0.0890183,-0.2314992,-0.12712145,-0.23367889,-0.4243929,-0.7753057,1.1724,-1.062848767
336,-4.397835,-1.7973372,21.203829,5.487418,-0.7271439,-0.6556811,-0.7688773,-1.4224995,-2.038815,0.95501006,2.9416,-1.17481734
337,-1.601984,-0.036132824,-1.6010481,1.7045844,0.13250196,-0.15397538,-0.15772796,0.0858711,-0.04909813,-1.0830071,0.0,-0.8855744
338,-1.5402707,-0.1689358,-0.96765167,3.1545324,-0.093770914,-0.21357584,-0.13993183,-0.23889165,-0.18518046,-0.7424547,2.0059,-1.0430065
339,-4.392879,-1.7853817,20.861288,5.509435,-0.7181077,-0.6514958,-0.75830156,-1.4097382,-2.0316129,0.81789744,1.515,-1.0207486
340,-4.4347415,-1.7952276,20.741516,5.4989457,-0.71146286,-0.6512012,-0.7460071,-1.4052325,-2.0547976,0.6547824,1.314,-1.05225266
341,-1.4563171,-0.051567744,-1.3861207,2.2843266,-0.02287283,-0.17200008,-0.14653829,-0.08068869,-0.045294214,-0.9032056,1.8822,-0.989691767
342,-3.3665981,-1.2235638,11.6421385,3.2875133,-0.4553679,-0.47846085,-0.4584384,-0.92858905,-1.4046968,-0.20281151,1.2881,-1.156108415
343,-2.2049985,-0.45236197,-0.34726936,1.1142051,-0.09140553,-0.24681003,-0.15644252,-0.24481349,-0.5557766,-0.85931635,0.2772,-0.928470525
344,-1.9736872,-0.39888445,-0.35542053,1.1574683,-0.102489166,-0.24091573,-0.13560748,-0.25910425,-0.46814728,-0.7478008,0.6378,-1.057914975
345,-3.3339221,-1.2019929,11.247027,3.2263243,-0.4444317,-0.47175428,-0.44729304,-0.90917283,-1.3821187,-0.22313128,0.7361,-1.045019825
